44525.55,0.080274725
44525.55,0.160549451
44525.55,0.240824176
44525.55,0.321098901
44525.55,0.401373626
44525.55,0.481648352
44525.55,0.561923077
44525.55,0.642197802
44525.55,0.722472527
44525.55,0.802747253
44525.55,0.883021978
44525.55,0.963296703
44525.55,1.043571429
44525.55,1.123846154
44525.55,1.204120879
44525.55,1.284395604
44525.55,1.36467033
44525.55,1.444945055
44525.55,1.52521978
44525.55,1.605494505
44525.55,1.685769231
44525.55,1.766043956
44525.55,1.846318681
44525.55,1.926593407
44525.55,2.006868132
44525.55,2.087142857
44525.55,2.167417582
44525.55,2.247692308
44525.55,2.327967033
44525.55,2.408241758
44525.55,2.488516484
44525.55,2.568791209
44525.55,2.649065934
44525.55,2.729340659
44525.55,2.809615385
44525.55,2.88989011
44525.55,2.970164835
44525.55,3.05043956
44525.55,3.130714286
44525.55,3.210989011
44525.55,3.291263736
44525.55,3.371538462
44525.55,3.451813187
44525.55,3.532087912
44525.55,3.612362637
44525.55,3.692637363
44525.55,3.772912088
44525.55,3.853186813
44525.55,3.933461538
44525.55,4.013736264
44525.55,4.094010989
44525.55,4.174285714
44525.55,4.25456044
44525.55,4.334835165
44525.55,4.41510989
44525.55,4.495384615
44525.55,4.575659341
44525.55,4.655934066
44525.55,4.736208791
44525.55,4.816483516
44525.55,4.896758242
44525.55,4.977032967
44525.55,5.057307692
44525.55,5.137582418
44525.55,5.217857143
44525.55,5.298131868
44525.55,5.378406593
44525.55,5.458681319
44525.55,5.538956044
44525.55,5.619230769
44525.55,5.699505495
44525.55,5.77978022
44525.55,5.860054945
44525.55,5.94032967
44525.55,6.020604396
44525.55,6.100879121
44525.55,6.181153846
44525.55,6.261428571
44525.55,6.341703297
44525.55,6.421978022
44525.55,6.502252747
44525.55,6.582527473
44525.55,6.662802198
44525.55,6.743076923
44525.55,6.823351648
44525.55,6.903626374
44525.55,6.983901099
44525.55,7.064175824
44525.55,7.144450549
44525.55,7.224725275
44525.55,7.305
44525.55,7.385274725
44525.55,7.465549451
44525.55,7.545824176
44525.55,7.626098901
44525.55,7.706373626
44525.55,7.786648352
44525.55,7.866923077
44525.55,7.947197802
44525.55,8.027472527
44525.55,8.107747253
44525.55,8.188021978
44525.55,8.268296703
44525.55,8.348571429
44525.55,8.428846154
44525.55,8.509120879
44525.55,8.589395604
44525.55,8.66967033
44525.55,8.749945055
44525.55,8.83021978
44525.55,8.910494505
44525.55,8.990769231
44525.55,9.071043956
44525.55,9.151318681
44525.55,9.231593407
44525.55,9.311868132
44525.55,9.392142857
44525.55,9.472417582
44525.55,9.552692308
44525.55,9.632967033
44525.55,9.713241758
44525.55,9.793516484
44525.55,9.873791209
44525.55,9.954065934
44525.55,10.03434066
44525.55,10.11461538
44525.55,10.19489011
44525.55,10.27516484
44525.55,10.35543956
44525.55,10.43571429
44525.55,10.51598901
44525.55,10.59626374
44525.55,10.67653846
44525.55,10.75681319
44525.55,10.83708791
