44353.96,3.574929
44353.96,7.149858
44353.96,22.20141
44353.94,48.78458
44353.94,51.74605
44353.93,54.7072
44353.93,57.66851
44353.93,60.62976
44353.92,63.59097
44353.92,66.55217
44353.92,69.51337
44353.91,72.47468
44353.91,75.43583
44353.9,78.39703
44353.9,81.40682
44353.9,84.31938
44353.89,87.32289
44353.89,90.28133
44353.88,93.23312
44353.88,96.18956
44353.88,99.12582
44353.87,102.0953
44353.86,105.0482
44353.86,108.0094
44353.85,110.9706
44353.84,113.9317
44353.84,116.8931
44353.83,119.8543
44353.83,122.8155
44353.82,125.7767
44353.81,128.7379
44353.8,131.6992
44353.8,134.6606
44353.79,137.6217
44353.78,140.5829
44353.77,143.544
44353.77,146.5054
44353.76,149.4666
44353.75,152.428
44353.74,155.3891
44353.73,158.3586
44353.73,161.3114
44353.72,164.2727
44353.71,167.234
44353.7,170.1952
44353.69,173.1562
44353.68,176.1176
44353.67,179.0788
44353.66,182.0404
44353.65,185.0013
44353.64,187.9629
44353.63,190.9237
44353.63,193.9411
44353.61,196.8461
44353.6,199.8081
44353.59,202.7684
44353.58,205.749
44353.57,208.6994
44353.56,211.6526
44353.54,214.6134
44353.53,217.6439
44353.52,220.5358
44353.51,223.4972
44353.5,226.4584
44353.48,229.4194
44353.47,232.4056
44353.46,235.3582
44353.45,238.3109
44353.43,241.2643
44353.42,244.2257
44353.41,247.1869
44353.39,250.148
44353.38,253.1445
44353.37,256.0705
44353.36,259.0474
44353.34,262.0037
44353.33,264.9541
44353.31,267.9153
44353.3,270.8765
44353.28,273.8378
44353.27,276.8555
44353.25,279.7602
44353.24,282.7614
44353.22,285.6826
44353.21,288.6671
44353.19,291.605
44353.18,294.5761
44353.16,297.5274
44353.14,300.4886
44353.13,303.4525
44353.11,306.4124
44353.1,309.3723
44353.08,312.3966
44353.06,315.3555
44353.05,318.2557
44353.03,321.2651
44353.01,324.1783
44353,327.1395
44352.98,330.1161
44352.96,333.0746
44352.94,336.0229
44352.92,338.9843
44352.9,341.9454
44352.89,344.9066
44352.87,347.9181
44352.85,350.8291
44352.83,353.8279
44352.81,356.7515
44352.79,359.7127
44352.77,362.6738
44352.75,365.635
44352.73,368.5962
44352.71,371.5574
44352.7,374.5186
44352.68,377.4797
44352.65,380.4915
44352.64,383.4021
44352.61,386.3634
44352.59,389.3245
44352.57,392.2858
44352.55,395.2469
44352.53,398.221
44352.51,401.1693
44352.49,404.1323
44352.46,407.0915
44352.45,410.0529
44352.42,413.0972
44352.4,415.9752
44352.38,419.0029
44352.35,421.8976
44352.33,424.8586
44352.3,427.8875
44352.29,430.7811
44352.26,433.7657
44352.24,436.8115
44352.21,439.6646
44352.2,442.6258
44352.17,445.5869
44352.14,448.5709
44352.12,451.5093
44352.1,454.4704
44352.07,457.4316
44352.05,460.3978
44352.02,463.3549
44352,466.3151
44351.97,469.2763
44351.95,472.2374
44351.92,475.1988
44351.9,478.211
44351.87,481.121
44351.85,484.0821
44351.82,487.0433
44351.79,490.0044
44351.77,492.9657
44351.74,495.9268
44351.71,498.8879
44351.69,501.8545
44351.66,504.8103
44351.63,507.7724
44351.61,510.7326
44351.58,513.6938
44351.55,516.655
44351.52,519.6176
44351.5,522.5771
44351.47,525.5718
44351.44,528.4996
44351.41,531.4606
44351.38,534.4353
44351.36,537.383
44351.32,540.3441
44351.3,543.3053
44351.27,546.3039
44351.24,549.2275
44351.21,552.1887
44351.18,555.1516
44351.15,558.1365
44351.12,561.072
44351.09,564.0333
44351.06,566.9978
44351.03,569.9555
44351,572.9373
44350.97,575.8777
44350.94,578.8389
44350.91,581.8001
44350.88,584.761
44350.84,587.785
44350.81,590.7404
44350.78,593.6879
44350.75,596.6057
44350.71,599.5961
44350.68,602.5422
44350.65,605.489
44350.62,608.4501
44350.59,611.4111
44350.55,614.3722
44350.52,617.3732
44350.48,620.2945
44350.45,623.2555
44350.42,626.2325
44350.39,629.1779
44350.36,632.1429
44350.32,635.1001
44350.29,638.0612
44350.25,641.0223
44350.22,643.9834
44350.18,646.9446
44350.15,649.9433
44350.11,652.8668
44350.08,655.8278
44350.04,658.7905
44350.01,661.8252
44349.97,664.7777
44349.94,667.6779
44349.9,670.634
44349.86,673.6394
44349.83,676.5556
